timestamp,location,voltage,current,power_kw,energy_kwh,power_factor
2026-09-04 10:56:51,Library Wing,224.1,3.86,0.804,1348.43,0.93
2026-09-04 10:56:51,Computer Center,227.5,5.15,1.113,1901.88,0.95
2026-09-04 10:56:51,Cafeteria Block,224.1,3.3,0.651,1193.81,0.88
2026-09-04 14:47:08,Main Meter,232.3,4.13,0.931,1969.13,0.97
2026-09-04 14:47:08,Lab Building A,231.8,3.88,0.863,1628.96,0.96
2026-09-04 14:47:08,Library Wing,230.0,4.0,0.874,1353.52,0.95
2026-09-04 14:47:08,Computer Center,228.3,7.64,1.64,1912.53,0.94
2026-09-04 14:47:08,Cafeteria Block,230.1,3.24,0.701,1197.83,0.94
2026-09-04 18:02:35,Main Meter,233.5,4.63,1.038,1975.78,0.96
2026-09-04 18:02:35,Lab Building A,227.4,3.35,0.724,1633.16,0.95
2026-09-04 18:02:35,Library Wing,238.8,3.46,0.768,1358.19,0.93
2026-09-04 18:02:35,Computer Center,218.8,5.42,1.103,1918.85,0.93
2026-09-04 18:02:35,Cafeteria Block,231.6,3.47,0.772,1202.24,0.96
2026-09-04 22:05:17,Main Meter,233.5,1.51,0.331,1977.62,0.94
2026-09-04 22:05:17,Lab Building A,232.9,1.81,0.371,1635.5,0.88
2026-09-04 22:05:17,Library Wing,218.8,1.28,0.246,1359.64,0.88
2026-09-04 22:05:17,Computer Center,219.0,2.68,0.528,1922.27,0.9
2026-09-04 22:05:17,Cafeteria Block,226.7,1.22,0.268,1203.83,0.97
